date,consignor_name,origin_country,commodity_code,description,customs_value_dkk,customs_duty,invoice_currency,net_mass,border_mot,inland_mot,cpc,duty_regime_code,shipments
2025-03-26,"LetRight Industrial Corp., LTD",CN,9403208000,Lounge set FJELLERUP,3295.55,0.0,EUR,30.5,1,3,4071000,100,1
2025-12-18,"LetRight Industrial Corp., LTD",TW,9404909000,Duvet 200g HIMMELBJERG,523620.84,19373.97,DKK,8057.9,1,3,4000000,100,1
2025-04-22,Zolo,CN,9401790000,Recliner chair STOUBY,82481.43,0.0,DKK,1196.0,1,3,4000000,100,1
2025-03-26,Schou,CN,9401300000,Office chair GUDHJEM,16592.63,0.0,NOK,162.3,3,3,4000000,300,1
2025-01-05,SourceByNet Pte. Ltd.,TR,9401300000,Office chair GUDHJEM,6455.01,0.0,EUR,62.7,4,3,4000000,100,1
2025-08-28,2-Connect ApS,TW,9404219000,Mattress GULDAGER,37108.06,1373.0,EUR,789.0,4,3,4000000,100,1
2025-02-16,JYSK A/S,VN,9401300000,Office chair GUDHJEM,19692.16,0.0,DKK,480.1,1,3,4000000,100,1
2025-03-21,"Healthcare Co., LTD",CN,6301401000,Blanket SKAGEN,2483.94,0.0,EUR,48.2,1,3,4000000,300,1
2025-09-06,Intex Development Company Ltd,VN,9403601000,Bookshelf TAMBOHUSE,129929.3,0.0,EUR,1289.4,4,2,4000000,100,1
2025-02-21,JYSK A/S,MY,6302310000,Bed linen NEXO,140264.9,16831.79,EUR,1310.0,3,3,4000000,100,1
2025-05-02,"Healthcare Co., LTD",PK,9401710000,Dining chair JONSTRUP,220990.67,0.0,DKK,3712.9,1,3,4000000,100,1
2025-02-13,Actona Company A/S,IN,7013990090,Glass vase ROMO,46448.1,5109.29,DKK,1091.8,3,3,4000000,100,1
2025-02-08,2-Connect ApS,CN,9404219000,Pillow KRONBORG grå,73627.04,2724.2,EUR,1042.3,1,3,4000000,100,1
2025-11-17,Unique Furniture A/S,VN,6302310000,Bed linen NEXO,5085.12,610.21,DKK,72.5,3,3,4000000,100,1
2025-10-09,"LetRight Industrial Corp., LTD",CN,9401710000,Dining chair JONSTRUP,48010.9,0.0,EUR,556.1,4,2,4000000,100,1
2025-06-19,Unique Furniture A/S,CN,7013990090,Glass vase ROMO,29984.6,3298.31,DKK,688.8,3,3,4000000,100,1
2025-12-14,Schou,CN,9401610000,Lounge set VONGE,27999.37,0.0,DKK,246.5,1,3,4000000,300,1
2025-03-02,X-Mile ApS,BD,9403601000,Bookshelf TAMBOHUSE,140396.04,0.0,USD,1469.2,1,3,4000000,100,1
2025-06-07,"Healthcare Co., LTD",CN,9404219000,Pillow KRONBORG,20047.83,741.77,EUR,256.7,1,3,4071000,100,1
2025-05-05,Zolo,VN,9401610000,Lounge set VONGE,37163.51,0.0,USD,599.3,3,3,4000000,100,1
2025-05-14,X-Mile ApS,CN,9404909000,Duvet 200g HIMMELBJERG,10452.31,386.74,EUR,191.6,1,3,4000000,100,1
2025-11-10,X-Mile ApS,CN,3926909290,Air bed VELOUR DURABEAM,23543.72,1530.34,USD,570.4,3,3,4000000,100,1
2025-06-28,"LetRight Industrial Corp., LTD",CN,7013990090,Glass vase ROMO,113297.96,12462.78,NOK,1377.8,1,3,4000000,100,1
2025-08-17,2-Connect ApS,TR,9404909000,Duvet 200g HIMMELBJERG,6045.37,223.68,EUR,118.3,1,3,4000000,100,1
2025-04-22,Intex Development Company Ltd,CN,9404219000,Pillow KRONBORG (B-kval.),4801.26,0.0,DKK,87.1,1,3,4000000,300,1
2025-03-07,"LetRight Industrial Corp., LTD",CN,6303929090,Curtain SILKEBORG,331616.72,39794.01,DKK,4383.7,1,3,4000000,100,1
2025-04-25,Multi Lines International Co. Ltd.,CN,9401610000,Lounge set VONGE,154142.79,0.0,NOK,1555.2,1,3,4071000,100,1
2025-07-17,Actona Company A/S,CN,9404219000,Mattress GULDAGER,25806.99,954.86,DKK,641.3,3,2,4000000,100,1
2025-04-06,JYSK A/S,MY,6301401000,Blanket SKAGEN,116666.47,13999.98,EUR,1087.1,1,3,4000000,100,1
2025-07-25,Multi Lines International Co. Ltd.,CN,9401790000,Recliner chair STOUBY,3916.92,0.0,USD,45.3,4,2,4000000,100,1
2025-12-06,Trade Point A/S,CN,9401710000,Dining chair JONSTRUP,72437.84,0.0,EUR,711.7,1,2,4000000,100,1
2025-01-02,"Healthcare Co., LTD",CN,9404909000,Duvet 200g HIMMELBJERG W152xL203,5714.84,211.45,EUR,102.7,1,2,4000000,100,1
2025-01-16,SourceByNet Pte. Ltd.,CN,9401610000,Lounge set VONGE grå,144003.56,0.0,NOK,2415.3,1,4,4000000,100,1
2025-10-22,SourceByNet Pte. Ltd.,UA,6301401000,Blanket SKAGEN,12936.57,1552.39,NOK,154.4,1,3,4000000,100,1
2025-03-15,X-Mile ApS,VN,6301401000,Blanket SKAGEN,488083.6,58570.03,NOK,7111.6,1,3,4071000,100,1
2025-06-05,Zolo,IN,9401710000,Dining chair JONSTRUP,1637.98,0.0,EUR,15.6,1,3,4000000,300,1
2025-01-18,Intex Development Company Ltd,TW,9401710000,Dining chair JONSTRUP,250440.65,0.0,DKK,6123.6,1,3,4000000,100,1
2025-01-07,Zolo,CN,3926909290,Air bed VELOUR DURABEAM,3265.74,212.27,EUR,73.6,1,2,4000000,100,1
2025-09-25,Actona Company A/S,MY,9404909000,Duvet 200g HIMMELBJERG,4126.84,152.69,USD,59.6,3,3,4000000,100,1
2025-03-03,Schou,CN,9401710000,Dining chair JONSTRUP,58521.96,0.0,DKK,582.0,4,3,4000000,300,1
2025-12-22,Intex Development Company Ltd,VN,9401710000,Dining chair JONSTRUP,73180.56,0.0,DKK,747.7,4,3,4000000,100,1
2025-12-25,SourceByNet Pte. Ltd.,MY,7013990090,Glass vase ROMO,10190.55,1120.96,EUR,126.4,3,3,4000000,100,1
2025-04-18,X-Mile ApS,ID,6301401000,Blanket SKAGEN,5236.36,628.36,DKK,65.4,3,3,4000000,100,1
2025-08-08,"LetRight Industrial Corp., LTD",PK,9404219000,Pillow KRONBORG,83291.1,3081.77,EUR,1554.4,3,3,4000000,100,1
2025-07-08,ScanCom International A/S,CN,9401300000,Office chair GUDHJEM,9408.6,0.0,USD,92.9,4,2,4000000,100,1
2025-10-06,JYSK A/S,PK,9401610000,Lounge set VONGE,105741.42,0.0,EUR,1920.9,4,3,4000000,100,1
2025-10-17,JYSK A/S,MA,9401710000,Dining chair JONSTRUP,8377.21,0.0,EUR,90.4,4,3,4000000,100,1
2025-01-04,Unique Furniture A/S,BD,6302310000,Bed linen NEXO,231807.15,27816.86,EUR,2679.1,1,3,4000000,100,1
2025-11-27,SourceByNet Pte. Ltd.,UA,6303929090,Curtain SILKEBORG,383358.78,46003.05,EUR,8096.2,1,3,4000000,100,1
2025-04-20,Unique Furniture A/S,CN,9403208000,Lounge set FJELLERUP,51538.58,0.0,NOK,796.4,1,3,4000000,300,1
2025-01-07,2-Connect ApS,IN,6303929090,Curtain SILKEBORG,46254.11,5550.49,DKK,532.5,1,2,4000000,100,1
2025-09-25,Trade Point A/S,VN,7013990090,Glass vase ROMO,75594.55,8315.4,EUR,1137.1,3,4,4000000,100,1
2025-06-26,JYSK A/S,CN,9401300000,Office chair GUDHJEM,26174.82,0.0,DKK,298.1,1,3,4000000,100,1
2025-03-09,SourceByNet Pte. Ltd.,TR,9404909000,Air bed VELOUR DURABEAM,24296.87,898.98,USD,527.0,4,3,4000000,100,1
2025-06-07,Schou,IN,9401610000,Lounge set VONGE,38382.67,0.0,EUR,553.9,1,3,4000000,100,1
2025-12-03,"Healthcare Co., LTD",CN,9401610000,Lounge set VONGE (B-kval.),116385.36,0.0,DKK,2452.0,1,3,4000000,100,1
2025-06-21,"LetRight Industrial Corp., LTD",EG,9404219000,Mattress GULDAGER,156119.22,5776.41,USD,3344.0,1,3,4000000,100,1
2025-08-12,Multi Lines International Co. Ltd.,TR,9401710000,Dining chair JONSTRUP grå,111419.06,0.0,USD,1672.5,4,3,4000000,100,1
2025-01-08,2-Connect ApS,CN,9401790000,Recliner chair STOUBY,12376.96,0.0,EUR,222.3,3,3,4000000,300,1
2025-08-17,Schou,CN,9401300000,Office chair GUDHJEM,576143.06,0.0,DKK,6212.8,1,2,4000000,100,1
2025-07-19,Unique Furniture A/S,PK,6301401000,Blanket SKAGEN,41049.76,4925.97,DKK,415.0,1,3,4000000,100,1
2025-09-02,JYSK A/S,CN,9401300000,Office chair GUDHJEM,475033.13,0.0,DKK,10726.8,1,3,4000000,100,1
2025-02-13,ScanCom International A/S,CN,9404909000,Duvet 200g HIMMELBJERG,2769.67,102.48,USD,23.7,3,3,4000000,100,1
2025-04-03,"LetRight Industrial Corp., LTD",MY,9401300000,Office chair GUDHJEM,47700.4,0.0,NOK,564.1,3,3,4000000,100,1
2025-12-02,SourceByNet Pte. Ltd.,CN,9401610000,Lounge set VONGE,57470.59,0.0,DKK,526.7,4,3,4000000,300,1
2025-12-18,JYSK A/S,IN,9404909000,Duvet 200g HIMMELBJERG,89142.96,3298.29,DKK,745.6,1,3,4000000,100,1
2025-04-20,Intex Development Company Ltd,CN,9401710000,Dining chair JONSTRUP,31456.29,0.0,NOK,331.2,4,3,4000000,100,1
2025-11-22,Actona Company A/S,CN,9401300000,Office chair GUDHJEM,291144.09,0.0,EUR,3493.9,1,2,4000000,100,1
2025-12-18,Unique Furniture A/S,VN,9404219000,Mattress GULDAGER,2542.05,94.06,DKK,27.1,1,3,4000000,100,1
2025-11-07,"Healthcare Co., LTD",CN,9403208000,Lounge set FJELLERUP,88317.67,0.0,DKK,1980.9,1,3,4000000,300,1
2025-07-12,Intex Development Company Ltd,VN,9403208000,Lounge set FJELLERUP,28500.03,0.0,EUR,361.6,3,3,4000000,100,1
2025-02-19,X-Mile ApS,TR,9401610000,Lounge set VONGE,30153.49,0.0,DKK,650.2,3,3,4000000,100,1
2025-09-15,X-Mile ApS,VN,9404219000,Mattress GULDAGER,75048.36,2776.79,USD,983.3,1,3,4000000,100,1
2025-04-27,"Healthcare Co., LTD",CN,9401790000,Recliner chair STOUBY,17002.16,0.0,EUR,192.0,1,3,4000000,100,1
2025-01-11,Unique Furniture A/S,ID,6301401000,Blanket SKAGEN,14780.44,1773.65,EUR,163.1,1,3,4000000,100,1
2025-11-09,Schou,CN,9401300000,Office chair GUDHJEM grå,256934.95,0.0,DKK,5451.5,3,3,4000000,100,1
2025-06-20,X-Mile ApS,CN,9401790000,Recliner chair STOUBY,27641.37,0.0,DKK,618.0,1,3,4000000,300,1
2025-04-27,Trade Point A/S,VN,9403208000,Lounge set FJELLERUP,161902.41,0.0,NOK,1461.9,1,3,4000000,100,1
2025-11-06,"LetRight Industrial Corp., LTD",MY,9401790000,Recliner chair STOUBY,51060.77,0.0,NOK,558.0,3,3,4000000,100,1
2025-11-21,Zolo,VN,6301901000,Blanket SKAGEN,210378.48,25245.42,USD,2673.3,1,3,4000000,100,1
2025-01-05,ScanCom International A/S,CN,9403601000,Bookshelf TAMBOHUSE,370934.1,0.0,USD,3852.3,3,4,4000000,100,1
2025-12-17,Unique Furniture A/S,TW,9401790000,Recliner chair STOUBY,164613.28,0.0,NOK,2200.8,1,3,4000000,100,1
2025-11-28,ScanCom International A/S,PK,9404219000,Pillow KRONBORG,35404.85,0.0,NOK,451.7,4,3,4000000,300,1
2025-11-04,SourceByNet Pte. Ltd.,CN,9403208000,Lounge set FJELLERUP sort,11697.77,0.0,DKK,98.0,1,3,4000000,100,1
2025-07-25,Actona Company A/S,CN,6303929090,Curtain SILKEBORG,89262.89,10711.55,EUR,1454.6,3,3,4000000,100,1
2025-10-22,ScanCom International A/S,VN,9403601000,Bookshelf TAMBOHUSE,214271.05,0.0,DKK,2395.4,3,3,4000000,100,1
2025-12-18,SourceByNet Pte. Ltd.,ID,9401710000,Dining chair JONSTRUP,54781.12,0.0,DKK,1260.0,1,3,4000000,100,1
2025-07-03,X-Mile ApS,TR,9401300000,Office chair GUDHJEM,10808.69,0.0,USD,217.5,4,3,4071000,100,1
2025-02-06,Trade Point A/S,CN,9403208000,Lounge set FJELLERUP (B-kval.),28425.64,0.0,EUR,578.4,4,3,4000000,100,1
2025-08-05,Actona Company A/S,CN,6301401000,Blanket SKAGEN,9531.91,1143.83,NOK,124.8,1,3,4000000,100,1
2025-09-17,Zolo,VN,9404909000,Duvet 200g HIMMELBJERG,31498.93,0.0,EUR,665.7,3,3,4000000,300,1
2025-04-07,Zolo,IN,6302310000,Bed linen NEXO,27882.01,3345.84,NOK,375.3,1,3,4000000,100,1
2025-09-16,"Healthcare Co., LTD",PK,9401300000,Office chair GUDHJEM,7896.23,0.0,NOK,161.7,3,3,4000000,100,1
2025-10-13,SourceByNet Pte. Ltd.,VN,6301401000,Blanket SKAGEN,208470.37,25016.44,DKK,2006.9,1,3,4000000,100,1
2025-10-24,SourceByNet Pte. Ltd.,CN,9404219000,Mattress GULDAGER,8852.06,327.53,DKK,81.3,1,3,4000000,100,1
2025-12-05,"Healthcare Co., LTD",CN,9401610000,Lounge set VONGE W152xL203,211516.84,0.0,DKK,1979.5,3,2,4000000,100,1
2025-10-25,ScanCom International A/S,CN,9401790000,Recliner chair STOUBY 60x63cm,85025.86,0.0,USD,711.8,1,3,4000000,100,1
2025-10-24,2-Connect ApS,CN,9403601000,Bookshelf TAMBOHUSE,9311.19,0.0,EUR,135.1,3,4,4000000,300,1
2025-03-15,Intex Development Company Ltd,CN,6302310000,Bed linen NEXO,275559.58,33067.15,DKK,2673.7,3,4,4000000,100,1
2025-07-23,Intex Development Company Ltd,CN,6302310000,Bed linen NEXO,159080.59,19089.67,USD,1793.1,3,3,4071000,100,1
2025-12-19,Schou,CN,7013990090,Glass vase ROMO (B-kval.),15104.88,1661.54,DKK,157.2,1,3,4000000,100,1
2025-07-20,Trade Point A/S,CN,9401710000,Dining chair JONSTRUP,5043.4,0.0,EUR,58.7,3,3,4000000,100,1
2025-02-07,Intex Development Company Ltd,CN,9401610000,Lounge set VONGE,37235.87,0.0,USD,586.3,1,3,4000000,100,1
2025-01-01,ScanCom International A/S,MY,9403208000,Lounge set FJELLERUP,62633.59,0.0,NOK,908.9,1,3,4000000,100,1
2025-11-10,JYSK A/S,VN,6302310000,Bed linen NEXO,12758.92,1531.07,EUR,109.2,1,3,4000000,100,1
2025-05-23,"LetRight Industrial Corp., LTD",CN,9401610000,Lounge set VONGE,110332.6,0.0,EUR,1011.1,3,3,4000000,100,1
2025-04-20,Intex Development Company Ltd,CN,3926909290,Air bed VELOUR DURABEAM,178646.5,11612.02,EUR,2446.2,3,3,4000000,100,1
2025-05-19,"LetRight Industrial Corp., LTD",CN,3926909290,Air bed VELOUR DURABEAM 60x63cm,2500.03,0.0,EUR,52.5,1,3,4000000,300,1
2025-03-27,Multi Lines International Co. Ltd.,CN,3926909290,Air bed VELOUR DURABEAM,8463.16,550.11,NOK,126.7,4,3,4000000,100,1
2025-11-12,Trade Point A/S,CN,6303929090,Curtain SILKEBORG sort,1064933.26,127791.99,DKK,10217.3,1,3,4000000,100,1
2025-10-06,X-Mile ApS,PK,9401710000,Dining chair JONSTRUP,8943.12,0.0,DKK,205.9,4,3,4000000,100,1
2025-01-20,JYSK A/S,CN,9404219000,Mattress GULDAGER,69741.05,2580.42,DKK,746.4,3,3,4000000,100,1
2025-03-21,SourceByNet Pte. Ltd.,CN,9401300000,Office chair GUDHJEM,7428.52,0.0,DKK,85.3,3,3,4000000,100,1
2025-04-14,Unique Furniture A/S,CN,9404219000,Mattress GULDAGER,5780.99,213.9,DKK,130.1,3,2,4000000,100,1
2025-06-20,2-Connect ApS,CN,9401300000,Office chair GUDHJEM,6125.84,0.0,USD,81.9,4,3,4071000,100,1
2025-08-05,X-Mile ApS,CN,6303929090,Curtain SILKEBORG,34611.72,4153.41,NOK,372.4,3,3,4000000,100,1
2025-09-19,"Healthcare Co., LTD",CN,3926909290,Air bed VELOUR DURABEAM,68541.81,0.0,DKK,633.5,3,3,4000000,300,1
2025-08-25,"Healthcare Co., LTD",ID,9403208000,Lounge set FJELLERUP,27052.41,0.0,DKK,337.1,1,3,4000000,100,1
2025-01-02,SourceByNet Pte. Ltd.,UA,3926909290,Air bed VELOUR DURABEAM,216813.44,14092.87,EUR,2570.3,1,3,4000000,100,1
2025-09-08,Actona Company A/S,CN,9401790000,Recliner chair STOUBY,689722.96,0.0,USD,6831.3,4,3,4000000,100,1
2025-10-13,X-Mile ApS,VN,6302310000,Bed linen NEXO,741099.77,88931.97,EUR,7358.5,3,3,4000000,100,1
2025-02-27,Unique Furniture A/S,VN,9404219000,Mattress GULDAGER,6154.01,227.7,NOK,78.7,1,3,4000000,100,1
2025-05-15,Intex Development Company Ltd,CN,3926909290,Air bed VELOUR DURABEAM,51553.54,3350.98,EUR,943.3,3,3,4000000,100,1
2025-09-13,Zolo,BD,3926909290,Air bed VELOUR DURABEAM,119860.57,7790.94,DKK,2992.7,1,3,4000000,100,1
2025-11-17,Schou,VN,6302310000,Bed linen NEXO,14758.45,1771.01,DKK,179.7,3,3,4000000,100,1
2025-05-07,Zolo,CN,7013990090,Glass vase ROMO,58081.98,6389.02,DKK,639.6,3,3,4000000,100,1
2025-04-15,"Healthcare Co., LTD",CN,9403208000,Lounge set FJELLERUP,13267.97,0.0,EUR,132.6,1,4,4000000,300,1
2025-09-06,Trade Point A/S,IN,6301401000,Blanket SKAGEN,48210.65,5785.28,USD,798.0,3,2,4000000,100,1
2025-07-08,Multi Lines International Co. Ltd.,TR,6301401000,Blanket SKAGEN,126901.29,15228.15,DKK,1978.9,1,3,4000000,100,1
2025-09-21,ScanCom International A/S,TW,9404909000,Duvet 200g HIMMELBJERG,51624.95,1910.12,DKK,621.6,1,3,4071000,100,1
2025-02-24,SourceByNet Pte. Ltd.,VN,9403601000,Bookshelf TAMBOHUSE W152xL203,38930.41,0.0,NOK,332.7,3,3,4071000,300,1
2025-06-12,Trade Point A/S,VN,9401790000,Recliner chair STOUBY,75938.53,0.0,DKK,1464.1,1,3,4000000,300,1
2025-04-04,ScanCom International A/S,PK,9403601000,Bookshelf TAMBOHUSE,86940.05,0.0,DKK,1392.9,3,3,4000000,100,1
2025-09-02,Intex Development Company Ltd,BD,7013990090,Glass vase ROMO,20954.09,2304.95,DKK,239.4,1,3,4071000,100,1
2025-12-01,Unique Furniture A/S,PK,6302310000,Bed linen NEXO,46258.08,5550.97,DKK,485.3,1,4,4000000,100,1
2025-04-07,ScanCom International A/S,CN,9404909000,Duvet 200g HIMMELBJERG,193717.43,0.0,NOK,4113.9,1,4,4000000,300,1
2025-05-07,Unique Furniture A/S,VN,7013990090,Glass vase ROMO,45982.71,0.0,DKK,633.3,4,2,4000000,300,1
2025-02-21,Multi Lines International Co. Ltd.,VN,9401790000,Recliner chair STOUBY,13906.68,0.0,EUR,233.6,1,4,4000000,100,1
2025-10-09,Unique Furniture A/S,MY,9403601000,Bookshelf TAMBOHUSE,12772.54,0.0,EUR,109.3,1,3,4000000,100,1
2025-11-15,X-Mile ApS,CN,9404909000,Duvet 200g HIMMELBJERG 60x63cm,64361.7,2381.38,DKK,745.0,1,3,4000000,100,1
2025-02-03,Multi Lines International Co. Ltd.,CN,9404909000,Duvet 200g HIMMELBJERG,277389.13,0.0,NOK,2342.3,4,3,4000000,300,1
2025-11-09,Trade Point A/S,VN,6302310000,Bed linen NEXO,232083.87,0.0,EUR,3391.0,3,3,4000000,300,1
2025-02-25,X-Mile ApS,VN,9404909000,Duvet 200g HIMMELBJERG,19122.18,707.52,EUR,234.7,1,3,4000000,100,1
2025-10-01,Zolo,CN,9401610000,Lounge set VONGE 60x63cm,11272.15,0.0,NOK,121.6,1,3,4000000,100,1
2025-04-14,Intex Development Company Ltd,UA,9401710000,Dining chair JONSTRUP,73877.68,0.0,NOK,863.0,1,3,4000000,100,1
2025-11-08,"LetRight Industrial Corp., LTD",CN,9404219000,Pillow KRONBORG,51219.96,1895.14,NOK,464.1,1,3,4000000,100,1
2025-04-11,X-Mile ApS,PK,9403208000,Lounge set FJELLERUP,15685.71,0.0,DKK,263.0,4,3,4071000,100,1
2025-11-21,Actona Company A/S,VN,9401300000,Office chair GUDHJEM,9722.73,0.0,EUR,91.8,3,3,4000000,100,1
2025-07-02,"Healthcare Co., LTD",CN,9404909000,Duvet 200g HIMMELBJERG,353202.04,13068.48,EUR,5557.0,3,3,4000000,100,1
2025-11-25,Zolo,CN,9404219000,Mattress GULDAGER,113550.56,4201.37,EUR,2705.5,3,3,4071000,100,1
2025-02-28,Trade Point A/S,IN,9401710000,Dining chair JONSTRUP,77115.71,0.0,NOK,1468.2,1,3,4071000,100,1
2025-01-14,"LetRight Industrial Corp., LTD",IN,6301401000,Blanket SKAGEN (B-kval.),708.6,85.03,EUR,6.7,1,3,4000000,100,1
2025-10-16,Zolo,UA,9403208000,Lounge set FJELLERUP,8069.54,0.0,USD,188.9,3,3,4071000,100,1
2025-05-11,2-Connect ApS,CN,9401300000,Office chair GUDHJEM,18585.89,0.0,EUR,178.0,3,3,4000000,100,1
2025-11-23,Trade Point A/S,CN,3926909290,Air bed VELOUR DURABEAM,46198.44,3002.9,EUR,759.4,3,3,4000000,100,1
2025-11-17,Intex Development Company Ltd,CN,7013990090,Glass vase ROMO,24180.6,2659.87,DKK,225.1,1,2,4071000,100,1
2025-11-12,X-Mile ApS,CN,3926909290,Air bed VELOUR DURABEAM,43336.85,0.0,EUR,468.3,4,3,4000000,300,1
2025-07-20,JYSK A/S,CN,9401790000,Recliner chair STOUBY (B-kval.),101886.3,0.0,EUR,1669.6,3,3,4000000,300,1
2025-02-24,Zolo,CN,9404219000,Pillow KRONBORG,143984.77,0.0,EUR,3509.6,1,3,4000000,300,1
2025-01-08,Zolo,CN,9401790000,Recliner chair STOUBY,1084.62,0.0,USD,10.1,3,3,4000000,100,1
2025-05-08,SourceByNet Pte. Ltd.,CN,9401300000,Office chair GUDHJEM,92803.88,0.0,NOK,1052.9,4,3,4000000,100,1
2025-08-06,Actona Company A/S,MY,9404219000,Mattress GULDAGER,14105.33,521.9,DKK,202.7,3,3,4071000,100,1
2025-11-02,Unique Furniture A/S,CN,3926909290,Air bed VELOUR DURABEAM,192877.63,12537.05,USD,2892.8,3,3,4000000,100,1
2025-12-17,Multi Lines International Co. Ltd.,VN,6303929090,Curtain SILKEBORG,15691.11,1882.93,DKK,331.7,1,3,4000000,100,1
2025-11-27,Intex Development Company Ltd,PK,9403208000,Lounge set FJELLERUP,844441.02,0.0,EUR,12648.2,1,3,4000000,100,1
2025-04-15,Intex Development Company Ltd,VN,9403208000,Lounge set FJELLERUP,6569.39,0.0,DKK,89.4,1,3,4000000,100,1
2025-08-05,2-Connect ApS,VN,9404219000,Mattress GULDAGER,110902.1,4103.38,DKK,1409.7,3,3,4000000,100,1
2025-12-02,Trade Point A/S,VN,6302310000,Bed linen NEXO,8195.76,983.49,EUR,87.7,3,3,4000000,100,1
2025-02-24,Trade Point A/S,CN,9401300000,Office chair GUDHJEM grå,151684.12,0.0,DKK,1557.0,1,3,4000000,100,1
2025-06-07,Zolo,CN,9404909000,Duvet 200g HIMMELBJERG,49130.05,1817.81,EUR,1114.4,1,3,4000000,100,1
2025-12-08,ScanCom International A/S,UA,3926909290,Air bed VELOUR DURABEAM,1789.74,116.33,DKK,18.9,4,3,4000000,100,1
2025-06-05,"Healthcare Co., LTD",IN,9401790000,Recliner chair STOUBY (B-kval.),27109.62,0.0,EUR,411.9,3,3,4071000,300,1
2025-03-12,SourceByNet Pte. Ltd.,VN,9404219000,Pillow KRONBORG,3246.06,120.1,DKK,42.4,4,2,4000000,100,1
2025-11-17,Intex Development Company Ltd,CN,9404219000,Pillow KRONBORG,4777414.37,176764.33,EUR,90890.4,1,3,4000000,100,1
2025-06-04,Actona Company A/S,CN,9401610000,Lounge set VONGE,8677.48,0.0,DKK,203.5,1,3,4000000,100,1
2025-11-10,2-Connect ApS,CN,9401300000,Office chair GUDHJEM (B-kval.),34220.47,0.0,DKK,429.5,1,3,4071000,100,1
2025-10-13,Schou,CN,3926909290,Air bed VELOUR DURABEAM,64247.43,4176.08,DKK,562.0,3,3,4000000,100,1
2025-11-24,SourceByNet Pte. Ltd.,CN,6301901000,Blanket SKAGEN,1391.9,167.03,DKK,18.1,1,3,4000000,100,1
2025-08-25,"LetRight Industrial Corp., LTD",PK,9401790000,Recliner chair STOUBY,64063.74,0.0,DKK,571.4,1,3,4000000,100,1
2025-09-01,"Healthcare Co., LTD",CN,9401710000,Dining chair JONSTRUP,69139.52,0.0,NOK,684.3,1,3,4000000,100,1
2025-08-12,"Healthcare Co., LTD",CN,6302310000,Bed linen NEXO,77373.44,9284.81,NOK,805.5,1,3,4000000,100,1
2025-09-22,Schou,VN,9404909000,Duvet 200g HIMMELBJERG,5375.29,198.89,EUR,92.0,4,3,4000000,100,1
2025-05-25,JYSK A/S,CN,6301401000,Blanket SKAGEN,1644492.91,197339.15,DKK,13714.1,1,3,4000000,100,1
2025-03-19,Schou,CN,9403208000,Lounge set FJELLERUP,23762.48,0.0,DKK,245.5,1,3,4000000,100,1
2025-07-03,Zolo,CN,9401710000,Dining chair JONSTRUP,36031.58,0.0,DKK,690.0,4,3,4000000,300,1
2025-03-28,Multi Lines International Co. Ltd.,CN,7013990090,Glass vase ROMO,10326.09,1135.87,EUR,111.9,1,3,4000000,100,1
2025-04-16,Intex Development Company Ltd,CN,6303929090,Curtain SILKEBORG,11952.62,1434.31,EUR,105.5,3,3,4000000,100,1
2025-07-17,JYSK A/S,ID,3926909290,Air bed VELOUR DURABEAM (B-kval.),153319.26,9965.75,NOK,2284.2,1,3,4000000,100,1
2025-12-03,JYSK A/S,PK,9401710000,Dining chair JONSTRUP,10656.91,0.0,DKK,205.1,1,3,4071000,100,1
2025-08-09,Unique Furniture A/S,PK,7013990090,Glass vase ROMO,12693.57,0.0,USD,109.0,1,2,4000000,300,1
2025-02-24,Intex Development Company Ltd,CN,6301401000,Blanket SKAGEN,244354.8,0.0,EUR,2722.6,1,3,4071000,300,1
2025-12-19,Schou,CN,9404909000,Air bed VELOUR DURABEAM,36014.59,1332.54,DKK,456.6,1,3,4000000,100,1
2025-05-23,X-Mile ApS,CN,6301401000,Blanket SKAGEN,47258.53,5671.02,DKK,413.4,1,3,4000000,100,1
2025-06-20,2-Connect ApS,CN,9403208000,Lounge set FJELLERUP,425113.91,0.0,EUR,5129.8,4,3,4000000,300,1
2025-05-22,X-Mile ApS,CN,6303929090,Curtain SILKEBORG,28105.97,3372.72,NOK,499.0,3,3,4000000,100,1
2025-06-20,Multi Lines International Co. Ltd.,MY,9401790000,Recliner chair STOUBY,158508.13,0.0,USD,1959.9,3,3,4000000,100,1
2025-04-11,"Healthcare Co., LTD",VN,7013990090,Glass vase ROMO,138266.57,15209.32,USD,1298.1,4,3,4000000,100,1
2025-02-26,Intex Development Company Ltd,VN,9404219000,Pillow KRONBORG,27021.09,999.78,EUR,286.8,1,3,4000000,100,1
2025-04-25,"Healthcare Co., LTD",CN,6301901000,Blanket SKAGEN,60488.17,7258.58,DKK,530.4,1,3,4000000,100,1
2025-11-28,Schou,UA,9403208000,Lounge set FJELLERUP (B-kval.),216833.57,0.0,DKK,2454.1,4,3,4000000,100,1
2025-11-17,Zolo,TR,9404219000,Mattress GULDAGER,20630.18,0.0,DKK,178.0,3,3,4000000,300,1
2025-07-09,"Healthcare Co., LTD",CN,9401610000,Lounge set VONGE,377710.49,0.0,USD,3481.6,1,3,4000000,100,1
2025-08-27,SourceByNet Pte. Ltd.,CN,6303929090,Curtain SILKEBORG,47129.72,5655.57,USD,569.0,1,3,4000000,100,1
2025-01-19,ScanCom International A/S,CN,9401710000,Recliner chair STOUBY,13870.8,0.0,EUR,136.6,3,3,4000000,100,1
